type1,type2,type3,trial,start_belief,CoopEq,fc_cooperate,type1pc,CoopEq_pc
10,0,80,1,good,1.0,0.9742954999998814,Independent Punishers: 10%,100
10,0,80,2,good,1.0,0.9743104999998744,Independent Punishers: 10%,100
10,0,80,3,good,1.0,0.9744264999998741,Independent Punishers: 10%,100
10,0,80,4,good,1.0,0.9746819999998745,Independent Punishers: 10%,100
10,0,90,0,good,1.0,0.9750969999998739,Independent Punishers: 10%,100
10,0,90,1,good,1.0,0.9749569999998801,Independent Punishers: 10%,100
10,0,90,2,good,1.0,0.9751339999998778,Independent Punishers: 10%,100
10,0,90,3,good,1.0,0.9751069999998891,Independent Punishers: 10%,100
10,0,90,4,good,1.0,0.9751179999998789,Independent Punishers: 10%,100
10,10,0,0,good,5e-05,0.028872999999994518,Independent Punishers: 10%,0
10,10,0,1,good,5e-05,0.02921149999999423,Independent Punishers: 10%,0
10,10,0,2,good,5e-05,0.02906999999999424,Independent Punishers: 10%,0
10,10,0,3,good,5e-05,0.02929899999999397,Independent Punishers: 10%,0
10,10,0,4,good,5e-05,0.029120999999994176,Independent Punishers: 10%,0
10,10,10,0,good,5e-05,0.02892599999999432,Independent Punishers: 10%,0
10,10,10,1,good,5e-05,0.02888549999999431,Independent Punishers: 10%,0
10,10,10,2,good,5e-05,0.029117999999994225,Independent Punishers: 10%,0
10,10,10,3,good,5e-05,0.029354499999994153,Independent Punishers: 10%,0
10,10,10,4,good,5e-05,0.029076499999994173,Independent Punishers: 10%,0
10,10,20,0,good,5e-05,0.02910999999999429,Independent Punishers: 10%,0
10,10,20,1,good,5e-05,0.029167499999993986,Independent Punishers: 10%,0
10,10,20,2,good,5e-05,0.028941999999994437,Independent Punishers: 10%,0
10,10,20,3,good,5e-05,0.029004499999994205,Independent Punishers: 10%,0
10,10,20,4,good,5e-05,0.029239999999994215,Independent Punishers: 10%,0
10,10,30,0,good,5e-05,0.029113499999994276,Independent Punishers: 10%,0
10,10,30,1,good,5e-05,0.02905999999999424,Independent Punishers: 10%,0
10,10,30,2,good,5e-05,0.029181999999994268,Independent Punishers: 10%,0
10,10,30,3,good,5e-05,0.028999999999994207,Independent Punishers: 10%,0
10,10,30,4,good,5e-05,0.02911599999999427,Independent Punishers: 10%,0
10,10,40,0,good,5e-05,0.028971999999994124,Independent Punishers: 10%,0
10,10,40,1,good,5e-05,0.02923599999999417,Independent Punishers: 10%,0
10,10,40,2,good,5e-05,0.028982499999994252,Independent Punishers: 10%,0
10,10,40,3,good,5e-05,0.02896199999999433,Independent Punishers: 10%,0
10,10,40,4,good,5e-05,0.0290374999999941,Independent Punishers: 10%,0
10,10,50,0,good,0.0001,0.02921949999999427,Independent Punishers: 10%,0
10,10,50,1,good,5e-05,0.029133499999994206,Independent Punishers: 10%,0
10,10,50,2,good,5e-05,0.02908249999999424,Independent Punishers: 10%,0
10,10,50,3,good,5e-05,0.02924799999999396,Independent Punishers: 10%,0
10,10,50,4,good,5e-05,0.02916899999999416,Independent Punishers: 10%,0
10,10,60,0,good,0.0002,0.029305499999994045,Independent Punishers: 10%,0
10,10,60,1,good,0.00015,0.029298999999994215,Independent Punishers: 10%,0
10,10,60,2,good,0.00025,0.02929299999999389,Independent Punishers: 10%,0
10,10,60,3,good,0.0001,0.029098499999994074,Independent Punishers: 10%,0
10,10,60,4,good,0.00055,0.02982399999999382,Independent Punishers: 10%,0
10,10,70,0,good,1.0,0.974190499999875,Independent Punishers: 10%,100
10,10,70,1,good,1.0,0.9744459999998774,Independent Punishers: 10%,100
10,10,70,2,good,1.0,0.9742924999998771,Independent Punishers: 10%,100
10,10,70,3,good,1.0,0.9743624999998701,Independent Punishers: 10%,100
10,10,70,4,good,1.0,0.9744194999998724,Independent Punishers: 10%,100
10,10,80,0,good,1.0,0.975035499999877,Independent Punishers: 10%,100
10,10,80,1,good,1.0,0.9751819999998752,Independent Punishers: 10%,100
10,10,80,2,good,1.0,0.9748789999998849,Independent Punishers: 10%,100
10,10,80,3,good,1.0,0.9749889999998804,Independent Punishers: 10%,100
10,10,80,4,good,1.0,0.974933499999875,Independent Punishers: 10%,100
10,20,0,0,good,5e-05,0.028947999999994055,Independent Punishers: 10%,0
10,20,0,1,good,5e-05,0.029151499999994213,Independent Punishers: 10%,0
10,20,0,2,good,5e-05,0.028895999999994315,Independent Punishers: 10%,0
10,20,0,3,good,5e-05,0.029054499999994442,Independent Punishers: 10%,0
10,20,0,4,good,5e-05,0.029242999999994145,Independent Punishers: 10%,0
10,20,10,0,good,5e-05,0.02901599999999438,Independent Punishers: 10%,0
10,20,10,1,good,5e-05,0.028834499999994285,Independent Punishers: 10%,0
10,20,10,2,good,5e-05,0.029102999999994182,Independent Punishers: 10%,0
10,20,10,3,good,5e-05,0.029151999999994193,Independent Punishers: 10%,0
10,20,10,4,good,5e-05,0.028835499999994282,Independent Punishers: 10%,0
10,20,20,0,good,5e-05,0.029221999999994044,Independent Punishers: 10%,0
10,20,20,1,good,5e-05,0.029114499999994065,Independent Punishers: 10%,0
10,20,20,2,good,5e-05,0.028899499999994322,Independent Punishers: 10%,0
10,20,20,3,good,5e-05,0.02905649999999413,Independent Punishers: 10%,0
10,20,20,4,good,5e-05,0.02897199999999432,Independent Punishers: 10%,0
10,20,30,0,good,5e-05,0.029190999999994055,Independent Punishers: 10%,0
10,20,30,1,good,5e-05,0.02916449999999407,Independent Punishers: 10%,0
10,20,30,2,good,5e-05,0.02896999999999428,Independent Punishers: 10%,0
10,20,30,3,good,5e-05,0.029064999999994297,Independent Punishers: 10%,0
10,20,30,4,good,5e-05,0.02899599999999428,Independent Punishers: 10%,0
10,20,40,0,good,5e-05,0.029026999999994054,Independent Punishers: 10%,0
10,20,40,1,good,5e-05,0.028925499999994282,Independent Punishers: 10%,0
10,20,40,2,good,0.0001,0.02914599999999405,Independent Punishers: 10%,0
10,20,40,3,good,5e-05,0.0290849999999941,Independent Punishers: 10%,0
10,20,40,4,good,0.0001,0.029047499999994033,Independent Punishers: 10%,0
10,20,50,0,good,0.0018,0.030594999999993003,Independent Punishers: 10%,0
10,20,50,1,good,0.0005,0.029723499999993623,Independent Punishers: 10%,0
10,20,50,2,good,0.0006,0.029484499999993734,Independent Punishers: 10%,0
10,20,50,3,good,0.0015,0.03042099999999316,Independent Punishers: 10%,0
10,20,50,4,good,0.0023,0.031146999999992556,Independent Punishers: 10%,0
10,20,60,0,good,1.0,0.9744544999998774,Independent Punishers: 10%,100
10,20,60,1,good,1.0,0.9744884999998816,Independent Punishers: 10%,100
10,20,60,2,good,1.0,0.9746539999998857,Independent Punishers: 10%,100
10,20,60,3,good,1.0,0.9745034999998771,Independent Punishers: 10%,100
10,20,60,4,good,1.0,0.9742409999998721,Independent Punishers: 10%,100
10,20,70,0,good,1.0,0.9749544999998702,Independent Punishers: 10%,100
10,20,70,1,good,1.0,0.9748639999998737,Independent Punishers: 10%,100
10,20,70,2,good,1.0,0.9749884999998781,Independent Punishers: 10%,100
10,20,70,3,good,1.0,0.9751414999998791,Independent Punishers: 10%,100
10,20,70,4,good,1.0,0.9750954999998754,Independent Punishers: 10%,100
10,30,0,0,good,5e-05,0.028964499999994304,Independent Punishers: 10%,0
10,30,0,1,good,5e-05,0.029198499999994187,Independent Punishers: 10%,0
10,30,0,2,good,5e-05,0.028872499999994163,Independent Punishers: 10%,0
10,30,0,3,good,5e-05,0.029111499999994173,Independent Punishers: 10%,0
10,30,0,4,good,5e-05,0.029113999999994002,Independent Punishers: 10%,0
10,30,10,0,good,5e-05,0.029061499999994116,Independent Punishers: 10%,0
10,30,10,1,good,5e-05,0.029065999999994364,Independent Punishers: 10%,0
10,30,10,2,good,5e-05,0.0293219999999942,Independent Punishers: 10%,0
10,30,10,3,good,5e-05,0.028923999999994218,Independent Punishers: 10%,0
10,30,10,4,good,5e-05,0.029081499999994168,Independent Punishers: 10%,0
10,30,20,0,good,5e-05,0.029184499999994108,Independent Punishers: 10%,0
10,30,20,1,good,5e-05,0.02899399999999413,Independent Punishers: 10%,0
10,30,20,2,good,5e-05,0.02919099999999433,Independent Punishers: 10%,0
10,30,20,3,good,5e-05,0.029233499999994125,Independent Punishers: 10%,0
10,30,20,4,good,5e-05,0.0292184999999941,Independent Punishers: 10%,0
10,30,30,0,good,0.00025,0.029232499999994086,Independent Punishers: 10%,0
10,30,30,1,good,0.0001,0.02899499999999436,Independent Punishers: 10%,0
10,30,30,2,good,0.0002,0.02927149999999399,Independent Punishers: 10%,0
10,30,30,3,good,0.0001,0.029111499999994316,Independent Punishers: 10%,0
10,30,30,4,good,0.0001,0.02896049999999439,Independent Punishers: 10%,0
10,30,40,0,good,0.51635,0.5075960000001218,Independent Punishers: 10%,51
10,30,40,1,good,0.01235,0.04044949999998487,Independent Punishers: 10%,1
10,30,40,2,good,0.04895,0.07442849999997582,Independent Punishers: 10%,4
10,30,40,3,good,0.28145,0.2898840000000646,Independent Punishers: 10%,28
10,30,40,4,good,0.6939,0.6723115000000377,Independent Punishers: 10%,69
10,30,50,0,good,1.0,0.9745219999998761,Independent Punishers: 10%,100
10,30,50,1,good,1.0,0.9745129999998804,Independent Punishers: 10%,100
10,30,50,2,good,1.0,0.9744134999998721,Independent Punishers: 10%,100
10,30,50,3,good,1.0,0.974484999999871,Independent Punishers: 10%,100
10,30,50,4,good,1.0,0.9745099999998768,Independent Punishers: 10%,100
10,30,60,0,good,1.0,0.9749259999998825,Independent Punishers: 10%,100
10,30,60,1,good,1.0,0.9750549999998781,Independent Punishers: 10%,100
10,30,60,2,good,1.0,0.974933999999884,Independent Punishers: 10%,100
10,30,60,3,good,1.0,0.9748594999998835,Independent Punishers: 10%,100
10,30,60,4,good,1.0,0.9749344999998734,Independent Punishers: 10%,100
10,40,0,0,good,5e-05,0.02918699999999426,Independent Punishers: 10%,0
10,40,0,1,good,5e-05,0.02911799999999408,Independent Punishers: 10%,0
10,40,0,2,good,5e-05,0.029141499999994123,Independent Punishers: 10%,0
10,40,0,3,good,5e-05,0.02908049999999428,Independent Punishers: 10%,0
10,40,0,4,good,5e-05,0.028889999999994465,Independent Punishers: 10%,0
10,40,10,0,good,0.0001,0.029116499999994272,Independent Punishers: 10%,0
10,40,10,1,good,5e-05,0.029004499999994198,Independent Punishers: 10%,0
10,40,10,2,good,5e-05,0.028968999999994378,Independent Punishers: 10%,0
10,40,10,3,good,0.0001,0.029275999999993984,Independent Punishers: 10%,0
10,40,10,4,good,0.0001,0.029469499999994014,Independent Punishers: 10%,0
10,40,20,0,good,0.00015,0.029234499999994064,Independent Punishers: 10%,0
10,40,20,1,good,0.00065,0.02984149999999355,Independent Punishers: 10%,0
10,40,20,2,good,0.0008,0.029829499999993563,Independent Punishers: 10%,0
10,40,20,3,good,0.0013,0.03040599999999314,Independent Punishers: 10%,0
10,40,20,4,good,0.0004,0.02936599999999379,Independent Punishers: 10%,0
10,40,30,0,good,1.0,0.9604414999998946,Independent Punishers: 10%,100
10,40,30,1,good,1.0,0.9605459999998937,Independent Punishers: 10%,100
10,40,30,2,good,1.0,0.960393499999901,Independent Punishers: 10%,100
10,40,30,3,good,1.0,0.9604579999998974,Independent Punishers: 10%,100
10,40,30,4,good,1.0,0.9603264999999034,Independent Punishers: 10%,100
10,40,40,0,good,1.0,0.9744224999998765,Independent Punishers: 10%,100
10,40,40,1,good,1.0,0.9744609999998831,Independent Punishers: 10%,100
10,40,40,2,good,1.0,0.9744549999998752,Independent Punishers: 10%,100
10,40,40,3,good,1.0,0.9743849999998775,Independent Punishers: 10%,100
10,40,40,4,good,1.0,0.9744974999998778,Independent Punishers: 10%,100
10,40,50,0,good,1.0,0.9750074999998769,Independent Punishers: 10%,100
10,40,50,1,good,1.0,0.9751119999998775,Independent Punishers: 10%,100
10,40,50,2,good,1.0,0.9753044999998772,Independent Punishers: 10%,100
10,40,50,3,good,1.0,0.9750614999998753,Independent Punishers: 10%,100
10,40,50,4,good,1.0,0.9752059999998793,Independent Punishers: 10%,100
10,50,0,0,good,0.0002,0.02926599999999422,Independent Punishers: 10%,0
10,50,0,1,good,0.00015,0.02926049999999413,Independent Punishers: 10%,0
10,50,0,2,good,0.00015,0.02914299999999409,Independent Punishers: 10%,0
10,50,0,3,good,0.00015,0.029017999999994173,Independent Punishers: 10%,0
10,50,0,4,good,0.00035,0.029693999999993743,Independent Punishers: 10%,0
10,50,10,0,good,0.2879,0.2808360000000706,Independent Punishers: 10%,28
10,50,10,1,good,0.0205,0.046935999999981076,Independent Punishers: 10%,2
10,50,10,2,good,0.04795,0.07097099999997547,Independent Punishers: 10%,4
10,50,10,3,good,0.02595,0.05166249999997858,Independent Punishers: 10%,2
10,50,10,4,good,0.0467,0.06996449999997569,Independent Punishers: 10%,4
10,50,20,0,good,1.0,0.9627684999998917,Independent Punishers: 10%,100
10,50,20,1,good,1.0,0.9629499999998845,Independent Punishers: 10%,100
10,50,20,2,good,1.0,0.9629589999998985,Independent Punishers: 10%,100
10,50,20,3,good,1.0,0.9628534999998903,Independent Punishers: 10%,100
10,50,20,4,good,1.0,0.9630079999998967,Independent Punishers: 10%,100
10,50,30,0,good,1.0,0.9745824999998757,Independent Punishers: 10%,100
10,50,30,1,good,1.0,0.9747674999998753,Independent Punishers: 10%,100
10,50,30,2,good,1.0,0.9743789999998762,Independent Punishers: 10%,100
10,50,30,3,good,1.0,0.974465999999877,Independent Punishers: 10%,100
10,50,30,4,good,1.0,0.9746199999998771,Independent Punishers: 10%,100
10,50,40,0,good,1.0,0.9751549999998793,Independent Punishers: 10%,100
10,50,40,1,good,1.0,0.9748429999998786,Independent Punishers: 10%,100
10,50,40,2,good,1.0,0.9750174999998762,Independent Punishers: 10%,100
10,50,40,3,good,1.0,0.9750499999998803,Independent Punishers: 10%,100
10,50,40,4,good,1.0,0.9751429999998783,Independent Punishers: 10%,100
10,60,0,0,good,1.0,0.9208134999999674,Independent Punishers: 10%,100
10,60,0,1,good,1.0,0.9211514999999697,Independent Punishers: 10%,100
10,60,0,2,good,1.0,0.9209764999999749,Independent Punishers: 10%,100
10,60,0,3,good,1.0,0.9213504999999698,Independent Punishers: 10%,100
10,60,0,4,good,1.0,0.9210729999999657,Independent Punishers: 10%,100
10,60,10,0,good,1.0,0.9646519999998907,Independent Punishers: 10%,100
10,60,10,1,good,1.0,0.9645774999998883,Independent Punishers: 10%,100
10,60,10,2,good,1.0,0.9645434999998855,Independent Punishers: 10%,100
10,60,10,3,good,1.0,0.9645519999998865,Independent Punishers: 10%,100
10,60,10,4,good,1.0,0.9645434999998912,Independent Punishers: 10%,100
10,60,20,0,good,1.0,0.974575999999866,Independent Punishers: 10%,100
10,60,20,1,good,1.0,0.9746154999998773,Independent Punishers: 10%,100
10,60,20,2,good,1.0,0.9744099999998727,Independent Punishers: 10%,100
10,60,20,3,good,1.0,0.9745154999998815,Independent Punishers: 10%,100
10,60,20,4,good,1.0,0.9746294999998821,Independent Punishers: 10%,100
10,60,30,0,good,1.0,0.9749214999998794,Independent Punishers: 10%,100
10,60,30,1,good,1.0,0.974923499999878,Independent Punishers: 10%,100
10,60,30,2,good,1.0,0.9750074999998742,Independent Punishers: 10%,100
10,60,30,3,good,1.0,0.9750564999998745,Independent Punishers: 10%,100
10,60,30,4,good,1.0,0.9749149999998772,Independent Punishers: 10%,100
10,70,0,0,good,1.0,0.965822999999883,Independent Punishers: 10%,100
10,70,0,1,good,1.0,0.9657614999998791,Independent Punishers: 10%,100
10,70,0,2,good,1.0,0.9657574999998793,Independent Punishers: 10%,100
10,70,0,3,good,1.0,0.9658094999998827,Independent Punishers: 10%,100
10,70,0,4,good,1.0,0.9658739999998879,Independent Punishers: 10%,100
10,70,10,0,good,1.0,0.9746954999998799,Independent Punishers: 10%,100
10,70,10,1,good,1.0,0.9745824999998799,Independent Punishers: 10%,100
10,70,10,2,good,1.0,0.9744634999998812,Independent Punishers: 10%,100
10,70,10,3,good,1.0,0.9745329999998774,Independent Punishers: 10%,100
10,70,10,4,good,1.0,0.9743164999998755,Independent Punishers: 10%,100
10,70,20,0,good,1.0,0.974916999999879,Independent Punishers: 10%,100
10,70,20,1,good,1.0,0.9751049999998764,Independent Punishers: 10%,100
10,70,20,2,good,1.0,0.9748834999998706,Independent Punishers: 10%,100
10,70,20,3,good,1.0,0.9750984999998807,Independent Punishers: 10%,100
10,70,20,4,good,1.0,0.9747944999998764,Independent Punishers: 10%,100
10,80,0,0,good,1.0,0.9744959999998746,Independent Punishers: 10%,100
10,80,0,1,good,1.0,0.9745169999998712,Independent Punishers: 10%,100
10,80,0,2,good,1.0,0.9743159999998783,Independent Punishers: 10%,100
10,80,0,3,good,1.0,0.9743059999998747,Independent Punishers: 10%,100
10,80,0,4,good,1.0,0.9744669999998709,Independent Punishers: 10%,100
10,80,10,0,good,1.0,0.974923999999879,Independent Punishers: 10%,100
10,80,10,1,good,1.0,0.9751304999998706,Independent Punishers: 10%,100
10,80,10,2,good,1.0,0.9750589999998747,Independent Punishers: 10%,100
10,80,10,3,good,1.0,0.9751269999998771,Independent Punishers: 10%,100
10,80,10,4,good,1.0,0.9751499999998736,Independent Punishers: 10%,100
10,90,0,0,good,1.0,0.974963499999878,Independent Punishers: 10%,100
10,90,0,1,good,1.0,0.9750484999998804,Independent Punishers: 10%,100
10,90,0,2,good,1.0,0.9749339999998752,Independent Punishers: 10%,100
10,90,0,3,good,1.0,0.9752044999998739,Independent Punishers: 10%,100
10,90,0,4,good,1.0,0.9751599999998766,Independent Punishers: 10%,100
20,0,0,0,good,5e-05,0.06784799999998496,Independent Punishers: 20%,0
20,0,0,1,good,5e-05,0.0675699999999851,Independent Punishers: 20%,0
20,0,0,2,good,5e-05,0.06749649999998487,Independent Punishers: 20%,0
20,0,0,3,good,5e-05,0.06771749999998501,Independent Punishers: 20%,0
20,0,0,4,good,5e-05,0.06775299999998481,Independent Punishers: 20%,0
20,0,10,0,good,5e-05,0.0683224999999846,Independent Punishers: 20%,0
20,0,10,1,good,5e-05,0.06870849999998487,Independent Punishers: 20%,0
20,0,10,2,good,5e-05,0.06868449999998441,Independent Punishers: 20%,0
20,0,10,3,good,5e-05,0.06858399999998453,Independent Punishers: 20%,0
20,0,10,4,good,5e-05,0.06875249999998477,Independent Punishers: 20%,0
20,0,20,0,good,5e-05,0.06947699999998463,Independent Punishers: 20%,0
20,0,20,1,good,5e-05,0.06945499999998435,Independent Punishers: 20%,0
20,0,20,2,good,5e-05,0.06927599999998435,Independent Punishers: 20%,0
20,0,20,3,good,5e-05,0.0692039999999846,Independent Punishers: 20%,0
20,0,20,4,good,5e-05,0.0689984999999845,Independent Punishers: 20%,0
20,0,30,0,good,5e-05,0.07015299999998423,Independent Punishers: 20%,0
20,0,30,1,good,5e-05,0.07000549999998394,Independent Punishers: 20%,0
20,0,30,2,good,5e-05,0.07023949999998405,Independent Punishers: 20%,0
20,0,30,3,good,5e-05,0.07031849999998419,Independent Punishers: 20%,0
20,0,30,4,good,5e-05,0.07029949999998399,Independent Punishers: 20%,0
20,0,40,0,good,5e-05,0.07134799999998373,Independent Punishers: 20%,0
20,0,40,1,good,5e-05,0.07120649999998381,Independent Punishers: 20%,0
20,0,40,2,good,5e-05,0.07138899999998347,Independent Punishers: 20%,0
20,0,40,3,good,5e-05,0.07110149999998355,Independent Punishers: 20%,0
20,0,40,4,good,5e-05,0.07154199999998351,Independent Punishers: 20%,0
20,0,50,0,good,5e-05,0.07242699999998299,Independent Punishers: 20%,0
20,0,50,1,good,5e-05,0.07248849999998332,Independent Punishers: 20%,0
20,0,50,2,good,0.0001,0.07266049999998296,Independent Punishers: 20%,0
20,0,50,3,good,5e-05,0.07223799999998312,Independent Punishers: 20%,0
20,0,50,4,good,5e-05,0.07285699999998359,Independent Punishers: 20%,0
20,0,60,0,good,0.0006,0.07394399999998229,Independent Punishers: 20%,0
20,0,60,1,good,0.00045,0.07439299999998276,Independent Punishers: 20%,0
20,0,60,2,good,0.00035,0.07431649999998255,Independent Punishers: 20%,0
20,0,60,3,good,0.0004,0.07375549999998292,Independent Punishers: 20%,0
20,0,60,4,good,0.0009,0.0740714999999824,Independent Punishers: 20%,0
20,0,70,0,good,1.0,0.9745359999998711,Independent Punishers: 20%,100
20,0,70,1,good,1.0,0.9744244999998791,Independent Punishers: 20%,100
20,0,70,2,good,1.0,0.9742909999998733,Independent Punishers: 20%,100
20,0,70,3,good,1.0,0.974272999999877,Independent Punishers: 20%,100
20,0,70,4,good,1.0,0.9745339999998778,Independent Punishers: 20%,100
